"admin_b.GID_nmbr" "X2000" "X2001" "X2002" "X2003" "X2004" "X2005" "X2006" "X2007" "X2008" "X2009" "X2010" "X2011" "X2012" "X2013" "X2014" "X2015" "X2016" "X2017" "X2018" "X2019"
"16" 102304 10.3110175790458 9.92824172973633 9.64487955488008 9.71670685143306 9.59358636264143 10.4450348985606 10.678499550655 10.6928280304218 11.080172407216 10.9741720331126 10.8561725616455 10.7122759490178 10.324586243465 10.1106723094809 10.0132411595049 9.78994805237343 9.65398235978751 9.35498282005047 9.45775852532222 9.04498256486038
"17" 102305 9.10143238789327 8.91332476847881 8.80743227778254 8.78700006330335 9.08086493208602 9.08789178487417 9.18445989247915 9.22867612580995 9.07891928183066 8.93032465754329 9.08489198942442 8.74108121201799 8.63937841879355 8.77394567953574 8.5833514187787 8.2080004150803 8.37489197705243 8.12491860260835 7.93832415503425 7.84448626234725
"18" 102306 10.456000328064 10.0509996414185 9.77999973297119 9.72599983215332 10.0970001220703 10.2440004348755 10.3489999771118 10.5100002288818 10.78600025177 10.3780002593994 10.4370002746582 10.33899974823 10.0059995651245 9.94200038909912 9.71000003814697 9.48900032043457 9.78999996185303 9.25899982452393 9.66699981689453 9.20800018310547
"19" 102307 10.3909997940063 10.5270004272461 10.2150001525879 10.1770000457764 10.4919996261597 10.1639995574951 10.3599996566772 10.085000038147 9.94900035858154 10.0089998245239 9.85400009155273 9.4040002822876 9.34099960327148 9.26000022888184 9.20300006866455 9.16800022125244 8.91100025177002 8.82400035858154 8.40100002288818 8.32800006866455
"20" 102308 11.8881350594598 11.867513965916 11.2805537790866 11.2360947325423 11.5810679358405 11.5008788366576 11.6717835374781 11.7753245250599 11.5019590532458 11.3290807620899 11.4561490883698 11.3538784851899 11.1754731358709 11.0278921900569 10.8846076759132 10.4507968490188 10.2799186835418 10.1488650811685 9.96958128181664 9.84206711279379
"21" 102309 11.5521028743071 11.4562945506152 11.0500147482928 10.9676177922417 11.1563533614664 11.2128968098584 11.4080145499286 11.2569852576536 11.5030150694006 11.5156766386593 11.771323260139 11.6598086497363 11.4867795495426 11.1470732688904 11.1517352496876 10.6947062015533 10.8105145201964 10.5856030267828 10.3853384045994 10.2571466810563
"22" 102310 13.7035857991474 12.3779756848405 12.6592559465548 12.6452074399809 12.6929877444011 12.5076831143077 12.4264513922901 12.5391950142093 11.793841862097 10.9580369344572 12.2959267686053 12.0123294155772 12.1205120551877 11.6873047758893 11.2651949626643 10.9563784134097 10.4359148653542 10.3896586836838 10.0901709882224 10.6687687431894
"23" 102311 11.9316567662937 11.1834923473757 10.9623580334792 11.1739847410971 11.4692387652041 11.1741492000978 11.3057309762755 11.2858801742098 11.1972385093347 10.9803583942243 11.2267607930881 11.206955653518 10.7797907217225 10.6538061312775 10.3086264169038 9.98108930730108 9.87752253973662 9.39914895527398 9.50270175933838 9.12025360562908
"24" 103701 8.40894120931625 8.01386195734928 8.05701294698213 7.96693742275238 8.3176250144055 8.26612153806184 8.37561147777658 8.54247407379903 8.99158861919453 9.45794375162376 8.76260497852376 8.50717091089801 8.44362855898706 7.92846692392701 8.36349033838824 8.18543779850006 8.16736798380551 8.04502613450352 8.18974037076298 8.1694280709091
"25" 103702 8.37150411846257 8.064899320362 8.12355845315116 8.31498280693503 8.50388684392977 8.71896207633139 8.7728614246144 9.10489888151153 9.57667631261489 9.96228998248317 9.33507149560111 8.67012209852203 8.89852906475548 8.64494937608222 8.57508847693435 8.28206304742509 8.1463822917778 7.71002121933368 7.3545714386371 6.63969729527706
"26" 103703 10.3291910658491 9.96972372176799 9.73009815621883 10.3026978228955 10.5411280774056 10.8017655108837 11.7136762253782 11.7513787452211 12.1926514686422 12.6394042197694 11.5634085472594 10.9694129416283 10.6488382582969 10.2912173210306 10.2150933083068 9.8043527765477 9.8575747550802 9.49499571779941 9.46666843333143 9.49199993864019
"27" 103704 9.91442604554005 9.34029161930084 9.28338481524052 9.59547093587044 10.2630643600073 10.2959772684635 11.0500956834891 11.35247473839 11.5619101279821 12.0731798440982 11.0281182099611 10.582246862925 10.41649383765 10.3986058235168 10.5161437713183 10.3964709502 10.1859041513541 10.3036605883867 10.1658401366992 10.1352757551731
"28" 103705 8.55833635690077 7.9255693678586 8.04670787757298 8.26108824531987 8.55183938164381 9.01973920648203 9.36307906204799 9.75949378733365 10.2698866376337 10.7702896595001 10.2511730014153 9.53289604037063 9.37731482097938 8.95972318619302 9.36064824968014 9.07360976147202 9.04481731120895 8.99139587984145 8.83759740163695 8.9008361348566
"29" 103706 8.90176205302394 8.37274102000303 8.32972721720851 8.39025615536889 8.98440994495569 9.01351156622865 9.28543920572414 9.64372374567875 9.89990740321403 10.4805583454842 9.94332568035569 9.24953474000443 9.20461300639219 9.0163487459338 9.13912545664366 9.18046208037886 8.945764748163 8.98424977202748 8.99672064115835 8.9081282726554
"30" 122301 11.7283355440412 10.9870495421546 10.785999757903 10.2808711324419 10.5187646865845 10.6918573175158 10.6235930715288 10.6945217473166 10.5121927874429 10.7336140632629 10.9509496075766 10.5997930526733 10.6321067946298 10.597357416153 10.617100078719 10.6070503507342 10.6087781088693 10.4318213190351 10.3500358206885 10.0138855321067
"31" 122302 10.5695624887591 9.81934906886174 9.7942605441844 9.49042578702848 9.62889924698327 9.56482879367806 9.44941416858921 9.51414827764387 9.60356194309934 9.79608328666913 9.90921890100784 9.82667485637778 10.0079583500969 9.80466849423019 9.99296472763874 10.2302304950692 10.2223784429787 10.051692381413 10.0881657177175 9.86069842344205
"32" 122303 9.85099983215332 9.03999996185303 8.92399978637695 9.19200038909912 9.13899993896484 9.06900024414062 9.02799987792969 9.06400012969971 9.33100032806396 9.25500011444092 9.78299999237061 9.54399967193604 9.8100004196167 9.56099987030029 9.93000030517578 9.95300006866455 10.1389999389648 10.0290002822876 9.95300006866455 9.86499977111816
"33" 122304 11.1166899122041 10.4157928598338 10.2074481701029 10.4326897325187 10.6228275627925 10.5688616653969 10.6359655774873 10.8036203055546 11.024482957248 11.167379741011 11.3723105397718 11.366378915721 11.4085175744418 11.3376552318705 11.7877242976222 11.7026550358739 11.6496893784095 11.4593792619376 11.293861685128 10.9331036929427
"34" 122305 11.4045054465532 10.1559273054202 10.1430212259293 9.95720794796944 9.80962983270486 9.31005200743675 9.41066187123458 9.68619246284167 9.61672936876615 9.80648399889469 9.90752589702606 10.0648594349623 10.0691512276729 10.2475574513276 10.3151251475016 10.6551144272089 10.7717863271634 10.3130627622207 10.694567874074 10.2572811841965
"35" 122306 10.9187804664054 9.62609737675364 9.55397561701333 9.63795103677889 9.68690230206745 9.39504883928997 9.55546316286413 9.53726815014351 9.80126855431534 9.62919539940066 9.68768296590665 9.69275639696819 9.91712218959157 9.69514677001209 9.76897523461319 9.88056080515792 9.85092719008283 9.70226834460003 9.9526096669639 9.55292685438947
"36" 122307 9.71633321046829 8.42587527632713 8.48637476563454 8.47585461537043 8.73677118619283 8.62402071555456 8.61668771505356 8.66481266419093 9.05200004577637 8.81072894732157 8.83879212538401 8.71627104282379 8.33987488349279 8.22929187615713 8.3383956849575 8.44431240359942 7.93012497822444 7.74506264925003 7.14493733644485 6.91391672690709
"37" 106101 12.3401515122616 11.9740911397067 11.7300906614824 11.5810300942623 11.4952574065237 11.3842577211785 11.3636818365617 11.3364998644049 11.3778940836589 11.2781361955585 11.2533637971589 11.1197880253647 11.0295148040309 10.8436363104618 10.7964087544066 10.6712271950462 10.5860909115184 10.3865608157534 10.1729849179586 9.94643930955367
"38" 106201 8.55639991760254 8.72320022583008 8.69399967193604 8.92620010375976 9.74160013198853 10.3531002998352 10.7124000549316 11.2019997596741 12.0020997047424 11.9263997077942 12.0924003601074 11.3652998924255 11.3266000747681 11.106799697876 11.5042997360229 11.5329002380371 11.6099003791809 11.7931998252869 11.6962999343872 11.2207002639771
"39" 106202 8.52097004110163 8.5213178432349 8.85799994613185 8.87693899328058 9.38645462556319 9.89347014282689 10.2656361550996 11.3215303710013 11.8500153512666 11.6249700604063 11.4839697317644 10.8404995455886 10.5438331257213 10.3057876066728 10.3132426666491 10.2095450921492 10.173393610752 10.3235305439342 9.73927242105657 9.58269707361857
"40" 106203 8.90998134613037 8.73815919179765 8.98652054922921 9.06569508143834 9.34821252974253 9.78841554702274 10.2337361350892 10.8900539912875 11.254831542666 11.0916219120934 10.8871018984961 9.89215849467686 10.200930339571 9.83232052969554 9.93597155676948 10.2409935360863 10.4552504312424 10.6142539978027 10.4703874224708 10.3425146950616
"41" 106204 9.55320853824857 9.52251270752919 9.82314591468135 9.93560732769061 10.2552911963644 10.4434051030799 10.7911704793761 11.6697529539277 12.0246012542821 11.5067662166644 11.1762847900391 10.4190379305731 9.84060769443271 9.82403815848918 9.9224111339714 9.97823423675344 10.0720947241481 10.1716460155535 9.86505056332938 9.94523414177231
"42" 106205 9.06286941196607 8.93028657332711 9.13335253674051 9.20635195607724 9.58601742620053 9.74345698149308 10.1128563217495 11.1880388633065 11.3657128541366 11.2226351945297 11.0929041033206 10.1705607165461 10.1264611492986 9.97261700422868 10.1018824743188 10.2764432409535 10.6760172926861 10.4635001804518 10.4922091152357 10.4343828740327
"43" 106206 8.79298792510736 8.74285658461149 9.10409380959683 9.09951267086092 9.55740945065608 9.95881971374887 10.1552620285847 10.7968116940045 11.3917913241465 11.1800291381898 11.0847050987306 10.5516352888014 10.4698849662406 10.4603486530116 10.8645613623447 10.8876553871593 11.1549592643488 11.3778234544348 11.3755488630201 11.2526798678226
"44" 106207 8.80099964141846 8.94900035858154 8.97799968719482 9.08899974822998 9.23999977111816 9.85400009155273 10.0010004043579 10.7840003967285 11.0790004730225 10.9180002212524 10.8290004730225 9.9350004196167 9.82400035858154 10.0389995574951 10.0799999237061 10.4440002441406 10.706000328064 10.8780002593994 10.8929996490479 10.3819999694824
"45" 106208 8.99403058639681 9.10441409216987 9.23438429591632 9.4423940350311 9.69238339048443 10.0193130416099 10.1999693687516 11.0285051904543 11.0631613490557 10.913050613018 10.8923531927244 9.89639385300453 9.87052554313583 9.86576798949579 10.1770105458269 10.1598985845392 10.4308085297093 10.4800604425295 10.7722322290594 10.5433536105686
"46" 108601 9.82089630266031 9.38613546888033 9.15141130983829 9.07504171133041 9.00806790590286 8.65638523797194 8.53849497437477 8.50217701991399 8.43345336119334 8.1602965593338 8.36032265921434 8.33907250066598 8.31935383876165 8.50020870069663 8.81021898488204 9.23105196654797 9.77960959076881 9.74651545286179 9.75962997972965 9.78206218779087
"47" 108602 9.49573144191453 8.98684059271292 8.84191589195187 8.65915170236796 8.74489908458806 8.39339517545299 8.25040300353235 8.28811738471023 8.27326857142088 8.08095002775433 8.20175586027258 8.24644539937252 8.27475607094645 8.43350436907856 8.75852097583418 9.01475599433194 9.57839530656318 9.43058777656876 9.52635337925759 9.47828582956009
"48" 108603 9.80437996636139 9.19766904093736 9.0740679290397 8.78551570330661 8.73147271747238 8.59579724621919 8.30982196550428 8.45944746871667 8.40432555543864 8.19335592890078 8.25999369943069 8.21449041659115 8.29633108969846 8.42293242589096 8.6660854304495 8.91742322488797 9.68358275641693 9.51925110963225 9.69159471476736 9.68879156756255
"49" 108604 10.232307359284 9.88522853103339 9.49291543399586 9.36699986301996 9.19626844318864 8.8225944369447 8.70036579580868 8.69333328296936 8.57742516511406 8.38166635176715 8.47205211913664 8.49094145282421 8.44777144637762 8.55947739470239 8.90290808833502 9.08161455665538 9.77475165697484 9.88412451276592 9.87476495356342 9.92586958018783
"50" 108605 9.84792146243547 9.48549376977117 9.39759833561747 9.21873041516856 9.36749319340053 8.97163198496166 8.88218707003091 9.10131218872572 8.9774141656725 8.81269749685338 8.9770523215595 9.04335479673586 9.25515497044513 9.39349333236092 9.63641441182086 9.73963135480881 10.1609174703297 10.0329540811087 10.049391636723 9.84268436306401
"51" 108606 9.88264828985864 9.15909889242151 9.00447235002622 8.78706040749183 8.67626377776429 8.29598345075335 7.95265365432907 7.90976929140615 8.01599484223586 7.63249428979643 7.72453282953619 7.71299460956029 7.8789067373171 7.92413208510849 8.16302760616764 8.44107184043297 8.83157659362961 8.86828053652585 8.84010472140469 9.07839516754989
"52" 108607 9.3315752217936 9.09320321193961 8.41027880269428 8.31580274049626 8.27350561008897 7.88174995710683 7.742214948632 7.58440684717755 7.64840123265289 7.46841837361802 7.6154883074206 7.42302887384282 7.73671505063079 7.75484301323114 8.06997083508691 8.35090701524601 8.59465137193369 8.68757565631423 9.06226181983948 9.27857603583225
"53" 108608 8.88932294056828 8.32714317436505 8.10854878819975 7.80779722400178 7.63178947635163 7.23934566885009 7.16234592925337 7.14702235487171 7.21792470960689 6.83614306700857 7.05120283141172 7.04101484341729 7.0802781097871 7.0803986958095 7.35562420608406 7.4665336465477 7.99847387729731 8.11533804585163 8.03372196326579 8.24391721782828
"54" 108609 9.34337693727933 8.9756615125216 8.72719185902522 8.55031557816726 8.4726539685176 8.13460007814261 7.99615391951341 8.2326074380141 8.16692298375643 7.9719462798192 8.1422688300793 8.16810730787424 8.42720725352948 8.68322339791518 8.89443881695087 9.14083100832426 9.8720384817857 9.7228075834421 9.71588505965013 9.65799994101891
"55" 108610 9.19211880784286 8.81124328939538 8.49648672656009 8.4246055954381 8.34715816221739 7.85428280265708 7.67852650818072 7.52717095927188 7.54443424312692 7.32088163338209 7.38057244137714 7.52854589098378 7.59114477508946 7.81421712197756 8.00028285541032 8.2271905070857 8.74128255091216 8.8383620224501 8.69624958540264 8.90553989535884
"56" 108611 10.2341261454991 9.70051474979946 9.37821117401123 9.31677713121687 9.19383962358747 8.69598887307303 8.40141127450126 8.50066840035575 8.41084578922817 8.08130875723703 8.16327399662563 8.14326318468366 8.35010817936489 8.56020027160645 8.82572525569371 9.09500022888184 9.839726159232 9.80902265821184 9.77786876678467 9.94725164140974
"57" 108612 8.93600003859576 8.58358860015869 8.60400003545424 8.63158786998076 8.88111765244428 8.66329434338738 8.87652930091409 9.30976497425753 9.56670620862175 9.58852947459501 10.0114703458898 10.1207650128533 10.5207058962654 10.5780589720782 11.1776472540463 11.203000124763 12.1208233552821 11.7819997563082 11.6838233611163 11.4808235729442
"58" 108613 6.20917614074788 5.96623483077487 5.95206229203112 6.08867091640459 6.18464750581789 6.08030447162343 6.1308789202327 6.35599092656607 6.47070476762765 6.37967451017522 6.58534347120129 6.49536652581972 6.55826312197485 6.51435782561523 6.83193054827083 6.69793224419563 7.30475451259002 7.08081154636641 6.9002491104221 6.72685067339724
"59" 108614 10.2827775743273 9.81622250874837 9.17888916863335 9.41333293914795 9.17466640472412 9.15277777777778 9.23522202173869 9.31066672007243 9.24455547332764 9.06844451692369 9.30788845486111 9.10811148749458 9.40944406721327 9.61655526691013 10.2700000868903 10.5738886197408 11.5772224002414 11.3051109313965 11.4352226257324 11.3835557301839
"60" 108615 10.1295712334769 9.83114317485264 9.6980002948216 9.81678553989955 9.98121411459787 9.88014275687081 9.88057129723685 10.1924285888672 10.199213879449 10.1544281414577 10.5695000035422 10.5608568532126 10.861928667341 11.0417145660945 11.4738571303231 11.7534999847412 12.7427857262748 12.4543572153364 12.3400717462812 12.1966432162694
"61" 108616 9.2165630058006 8.85116255018446 8.71939231024848 8.66390352602358 8.66826698868363 8.49168927581222 8.20524486965603 8.4423700120714 8.35296273761325 8.19230335023668 8.35740754516037 8.49958537419637 8.49993338408293 8.58338541807952 8.9272892386825 9.14305155718768 9.6714292243675 9.62989605797662 9.62192625822844 9.42608848147922
"62" 108617 9.51356253027916 9.00718755523364 8.66122870643934 8.57874961197376 8.47585382560889 8.24365582565467 8.06246856351694 7.88732289771239 7.99990618725618 7.58506236970425 7.89562499026457 7.96243733664354 7.8139271090428 7.819770971934 8.05194808046023 8.42045823236307 8.96569804350535 8.94359330336253 8.9465832610925 8.75068721175194
"63" 108618 8.83011360888211 8.26761651189072 8.04500647011043 7.81332081068987 7.95896222756344 7.53201900338227 7.34615094706697 7.40554065524407 7.07047789351745 7.02208198391417 7.23219490651065 7.31280514279252 7.31450332785552 7.34579867237019 7.61888701960726 7.81859732273989 8.50635262255399 8.58657826717545 8.27491843625435 8.35408145976516
"64" 108619 7.61186320771205 7.44270053939147 7.19621353842613 7.43997781392236 7.65471585101493 7.24838318803762 7.52388541288838 7.60919382078532 7.88583474117229 7.83374658975307 8.1395238790218 7.94275780816435 8.02171988319195 7.94878207954541 8.11012987208261 8.35728199891582 8.48634172956324 8.27131955108979 8.23499771361834 8.03605462485998
"65" 108620 9.27635812115025 8.65500651823508 8.4459997254449 8.05553399549948 8.19765541360185 7.75029723708694 7.70127724634635 7.78937849482975 7.69866884721292 7.34194613791801 7.57613498777957 7.53122957977089 7.69551358351836 7.78303374470891 8.26817580815908 8.36192567928417 9.62830419153781 8.9404258534715 9.13985145414198 8.97612201845324
"66" 108621 9.20180319085976 8.67438713250133 8.46131248694624 8.30473417491582 8.3240982452569 7.92637565921497 7.87656069353137 7.86658969779924 7.92791345078132 7.52965916098887 7.76520236241335 7.75213855677257 7.60420829574497 7.92162996358265 8.26451421473068 8.24969400560236 9.22435291929741 8.78680945820891 8.90544504926384 8.71074582248754
"67" 108622 9.47299957275391 8.96199989318848 8.69799995422363 8.46399974822998 8.38799953460693 7.84700012207031 7.72499990463257 7.64400005340576 7.50500011444092 7.31199979782104 7.40299987792969 7.22900009155273 7.10900020599365 7.40500020980835 7.65399980545044 7.66099977493286 8.26700019836426 8.20199966430664 8.22900009155273 8.20400047302246
"68" 108623 10.7293055622848 10.2512852547505 9.84145338838453 9.48342280371492 9.50966363100661 8.91439546670291 8.60597964742339 8.4761822821758 8.5162985365825 8.13657044545072 8.22083165145822 8.17124369218177 8.28755987305002 8.23328849294341 8.66752204042939 8.61767056389773 9.62154324194 9.49487273881526 9.3211337151806 9.51085231885877
"69" 108624 9.08500003814697 8.75800037384033 8.5620002746582 8.36800003051758 8.46700000762939 8.15499973297119 8.125 8.11699962615967 8.14700031280518 7.86100006103516 8.07800006866455 8.02600002288818 8.19699954986572 8.22299957275391 8.66399955749512 8.88899993896484 9.70100021362305 9.59099960327148 9.55900001525879 9.39500045776367
"70" 108625 9.52925927903917 9.1227481842041 8.90603005444562 8.84238479755543 8.72824467553033 8.45967451024939 8.35102245189525 8.43063744439019 8.45797807198984 8.15181523782236 8.4373481326633 8.39068879727964 8.45485228432549 8.40737787882487 8.86690355936686 8.98831071147212 9.59562943423236 9.33568120179353 9.42856294843886 9.18217762487906
"71" 108626 10.1796326041222 9.63916417956352 9.16064028441906 9.00515642017126 8.95823447406292 8.43389811739326 8.26796079799533 8.29373436793685 8.20886741951108 7.97524989768863 8.05651530623436 7.98383598029613 8.01882066950202 8.03678946942091 8.47047631442547 8.71435131877661 9.37180430442095 9.29732063412666 9.46325739473104 9.2949767485261
"72" 108627 10.2213058944576 9.68433059345592 9.41746234893799 9.28714883820085 9.12498333828508 8.82612439620593 8.63939632857142 8.61423179925966 8.43389268354936 8.21156171136651 8.33455358457959 8.25573547221412 8.20355336528179 8.26638046769071 8.58946280834103 8.78493410693712 9.4697936507296 9.22166141793748 9.19608287180751 9.19133897261186
"73" 108628 9.02630297133797 8.63949353443949 8.36310534728201 8.20089471967597 8.13988114658155 7.80586842486733 7.61496712032117 7.66296731484564 7.62896692125421 7.32773042979993 7.41942090109775 7.35914471274928 7.57487476813166 7.63551985276373 8.0309148964129 8.23797348925942 8.84994763449619 8.98432217146221 8.83815135453877 8.83876963038194
"74" 108629 8.73105986913045 8.2043470509847 7.87816644668579 7.76071314811707 7.68694652875265 7.24582675933838 7.18499334017436 7.19282011985779 7.24457335154216 6.82839328130086 6.90840667724609 6.98740685780843 6.95533313751221 7.09207321802775 7.32248671213786 7.52979982376099 8.18247290293376 8.07003964742025 8.11826635996501 8.1147937075297
"75" 108630 9.41015928441828 8.66754575751045 8.30237512696873 8.39798874204809 8.24172753095627 7.94340908527374 7.64584111625498 7.94880678436973 7.78127254681154 7.70464773611589 7.86220461672003 7.62256836891174 7.52319331602617 7.8779316869649 8.06593162905086 8.40346587246115 8.80205723372373 8.67460257356817 8.31957950375297 8.48256849700754
"76" 108631 9.67689355475004 9.212672088967 8.93031949293418 8.73214754511098 8.55236050730846 8.39672976243691 8.1840576265679 8.37652424906121 8.24820446968079 7.84677037254709 8.15472113890726 8.20905696759458 8.21184435828787 8.34232013733661 8.67714710313766 8.92380349753333 9.45852437566538 9.41806539160306 9.41049971345995 9.11836887969345
"77" 108632 8.50393375820584 7.99602233039008 7.69984436035156 7.49611112806532 7.66006679534912 7.42884432474772 7.28848887549506 7.29784446292453 7.26588889227973 7.05084454218547 7.2480444378323 7.41631128523085 7.22626656426324 7.20626672108968 7.59859992133247 7.68026676177979 8.30897784762912 8.37577766842312 8.18797802395291 8.08237762451172
"78" 108633 11.0956115666558 10.8791380293229 11.083237953747 11.3336589448592 10.9376444746466 11.0326412523494 11.0236355444964 11.2250739939073 11.314294331214 11.673794391576 11.9392055483425 12.1935703670277 12.3695121372447 12.7965116360608 12.3435117104474 13.0554026379305 12.832943834978 13.1695882516749 13.5366239786148 13.2974795411615
"79" 108634 6.96022364658071 6.77151169078209 6.63607194797545 6.45741145224682 6.73922627995744 6.67193059627072 6.69278911698447 6.90819536444461 7.12081762451133 6.95143444556503 7.12499985658111 7.14084323941895 7.19351680603616 7.2025012111909 7.33680202292906 7.46455791860742 7.82035481347523 7.74099463484894 7.57677880412202 7.30709509248905
"80" 108635 9.46100044250488 8.97500038146973 8.64500045776367 8.42300033569336 8.42399978637695 7.95800018310547 7.8730001449585 7.90999984741211 7.83599996566772 7.54699993133545 7.79400014877319 7.53000020980835 7.71500015258789 7.61899995803833 7.88399982452393 8.0290002822876 8.63199996948242 8.45499992370605 8.44099998474121 8.23999977111816
"81" 108636 6.89639048142867 6.85739374321318 6.75615821864067 6.80858236370665 7.08562945195721 6.84184168645429 6.83105701870388 7.18015504124189 7.34449851071393 7.19536366286101 7.59880158074376 7.63765299440634 7.79295279441859 7.88042110224766 8.10478753754587 8.10268385081179 8.40301305918581 8.28033709285235 7.98223245505131 7.69434682769005
"82" 106401 13.7639999389648 13.3249998092651 12.996000289917 13.1029996871948 13.1009998321533 12.9890003204346 13.0959997177124 12.9209995269775 12.8109998703003 12.6730003356934 12.9160003662109 12.0380001068115 12.0410003662109 11.5690002441406 11.8830003738403 11.8529996871948 12.4829998016357 12.1920003890991 12.121000289917 12.16100025177
