"admin_boundry.GID_nmbr" "X2000" "X2001" "X2002" "X2003" "X2004" "X2005" "X2006" "X2007" "X2008" "X2009" "X2010" "X2011" "X2012" "X2013" "X2014" "X2015" "X2016" "X2017" "X2018" "X2019"
"11" 102308 11.6857028136382 11.5270671973357 11.6675672917753 11.7526347443864 11.0549861804859 11.435310453982 11.0020543691274 10.9460808650867 11.3254728703885 11.0426487278294 11.0589726164534 10.8009188755138 11.1729730657629 11.2488516730231 10.7031081431621 11.234932293763 11.0379592792408 10.8120944306657 11.0572833370518 10.8605676986076
"12" 102309 11.1280296129339 11.0871180225821 11.1595587590162 11.3296319316415 10.4590439796448 10.891970872879 10.5428972104016 10.761632344302 10.8796618125018 10.5965445742888 10.8620443764855 10.6210294891806 10.8372499802533 10.7317058058346 10.2552058276008 10.9777795847724 10.5480151176453 10.6413234121659 10.7124268447652 10.2835444843068
"13" 102310 9.87378043663211 9.87662209534064 9.71525616762115 9.70481687638818 9.53214674461179 9.6533294189267 9.39062208082618 9.35395139601173 9.67674390281119 9.29108560376051 9.5498776901059 9.20473154579721 9.4043294162285 9.51173188046711 8.77197570335574 9.2762927194921 9.41459737172941 9.28708498652388 9.39580455640467 9.01729281355695
"14" 102311 10.1855227626971 10.2147462617106 10.3116121434454 10.1015671260321 9.78282073006701 10.0753287842025 9.59729810970933 9.34507455398787 9.92028327486408 9.56782077675435 9.79562708157212 9.55499965041431 10.0438658586189 10.2942242835885 9.65482123930063 10.0908656760828 9.75494018953238 9.86741810414328 9.88011929526258 9.7850153054764
"15" 122301 8.20470026561192 7.96077835900443 7.94214307921273 8.12269984654018 7.55595017841884 7.67236444609506 7.74307119505746 7.65350697381156 7.49052837916783 7.54644263131278 7.40218557630266 7.16354276112148 7.35344275065831 7.3521856035505 6.98611435890198 7.42921419143677 7.01784977231707 7.23378571101597 7.20165736334665 7.01684305327279
"16" 122302 9.45882795548298 9.17242641561836 9.21779282135371 9.35528993888719 8.92446163561217 8.92618905016657 8.95165652213012 8.90071551193147 8.66991742828189 8.8747160251324 8.79991685991457 8.64064481836804 8.84308275527503 8.88017161781266 8.70415407666088 9.12613626062517 8.7672604555209 8.77390568637284 8.79275189348932 8.76659196368336
"17" 122303 8.41600036621094 8.22299957275391 8.25599956512451 8.38399982452393 7.72700023651123 8.02999973297119 7.88299989700317 7.78700017929077 7.82499980926514 8.16199970245361 8.03600025177002 7.84700012207031 8.04199981689453 8.02600002288818 7.98299980163574 8.41199970245361 8.02099990844727 7.98999977111816 7.98799991607666 8.11699962615967
"18" 122304 9.06727580366464 8.83548272889236 8.73782733391071 8.71262060362717 8.18975902425832 8.25741356816785 8.01334483048011 8.03358643630455 7.93241395621464 7.85806900879432 7.81327566607245 7.6505861117922 7.75417234157694 7.83724117279053 7.56827578051337 7.94041388610314 7.54565503679473 7.63551710391867 7.60127573999865 7.66655180372041
"19" 122305 8.92240093896786 8.86007294307152 8.8959013124307 9.04495331148306 8.56707794715961 8.62942730883757 8.44414043426514 8.69767191509406 8.65754123777151 8.57398950805267 8.47849473853906 8.21163506060839 8.61092674980561 8.40077060212692 8.41454669584831 8.53391123066346 8.34626524150372 8.36639070759217 8.47172959397236 8.63702095051607
"20" 122306 7.35960961551201 7.26168294069244 7.2750976492719 7.26963422356582 7.03831688950701 7.11680500681807 6.83802447667936 6.94017059047048 6.98470708800525 7.14085367249279 6.9054877816177 6.79126806956966 6.95153670194672 6.99580465875021 6.83221954252662 7.25982917227396 6.763365850216 6.98158546773399 7.0607561367314 6.92446359773962
"21" 122307 8.97347889343897 8.91133330265681 8.93991655111313 9.09514627854029 8.40022935469945 8.67302066087723 8.60139566659927 8.51583292086919 8.51918760935465 8.66893774271011 8.86716667811076 8.54093706607819 8.76810385783513 8.84039608637492 8.40910418828329 9.41237493356069 8.49204160769781 9.02416644493739 8.82720861832301 8.98750009139379
"22" 106101 7.93677279443452 7.88746973962495 7.91365148081924 7.96012119090918 7.76599984457999 7.81730313012094 7.74398472814849 7.76498471606861 7.78980278968811 7.77625747882959 7.76849998849811 7.75110574924585 7.84966673273029 7.84548472635674 7.80089389916622 8.02095460169243 7.98166670221271 8.10881810477286 8.16366666013544 8.16453017610492
"23" 106201 11.9568997383118 11.6959002494812 11.7276002883911 11.8140002250671 11.1719002723694 11.0287001609802 10.4914999961853 10.3540995597839 10.2147999763489 10.2006996154785 9.99979982376099 9.81719989776611 9.9600004196167 9.73580026626587 9.54589996337891 9.72260017395019 9.45940036773682 9.44040002822876 9.51810035705566 9.22809963226318
"24" 106202 10.8682428273288 10.6465151671207 10.4352881547176 10.9379090829329 10.4431367498456 10.5377575411941 9.76481855276859 9.75618167357011 9.54653040568034 9.77296949155403 9.39686331604466 9.41607548973777 9.37148518995805 9.36375769701871 8.7275759379069 9.1156209598888 8.74962159359094 8.93025785503965 9.03889427763043 8.71178817749023
"25" 106203 10.3620225421966 10.3525519265069 10.3229654372685 10.7343274464683 10.5128732136318 10.3912033716838 10.2058128811064 10.0275173399183 10.0997966584705 10.2246506251986 10.1026695312016 10.1353584138174 10.3130632188585 10.4522318128556 9.99995555574932 10.8448028958033 10.3497051390391 10.6366350052849 10.5934920689416 10.777196702503
"26" 106204 10.269993812223 10.5092086067683 10.6954496419882 10.9828479320188 10.6076394696779 10.6800253843959 10.4664428203921 10.4620193348655 10.5215441365785 10.7054430261443 10.67738632009 10.6420883528794 10.7680635693707 11.2049427696421 10.759911289698 11.2494241436826 11.0697219583053 11.3938606177704 11.6398920047132 11.4505883410007
"27" 106205 10.1934346613677 10.0632784180019 10.2480042416116 10.5201954509901 10.2330521293308 10.1330523200657 10.007773884483 10.0195567131042 9.83923086083454 10.0292213647262 9.9328132007433 10.0896520407304 10.2637087531712 10.3721649335778 9.90111698896989 10.4041563738947 10.1030175955399 10.465856643345 10.7072088407434 10.5684953274934
"28" 106206 10.634147769115 10.2657298494558 10.5582053348666 10.7339551214312 10.2745124629286 10.7217749689446 10.0763976104924 10.1954302826866 9.76237658985326 10.0665859042621 10.0259674924319 9.93347992271674 10.1720329777139 10.0901229576986 9.75033987545576 10.3470617083252 10.0577046480335 10.5260737645821 10.6624095127231 10.6446023378216
"29" 106207 10.4469995498657 10.2670001983643 10.2740001678467 10.7159996032715 10.2150001525879 10.6339998245239 10.1840000152588 10.3030004501343 10.3039999008179 10.6350002288818 10.6319999694824 10.6180000305176 10.6940002441406 11.0839996337891 10.5659999847412 11.2019996643066 10.9809999465942 11.4180002212524 11.335000038147 11.28600025177
"30" 106208 10.1906158851855 10.3956871803361 10.589778187299 10.8842825070776 10.6535252465142 10.7270501936325 10.4641414218479 10.5168182392313 10.7118379901154 10.9616668200252 11.0338990953234 11.1832324519302 11.0464042316784 11.258222445093 11.1173738807139 11.5524239973588 11.3225153624409 11.7357578951903 11.8675658004452 12.0155553239765
"31" 108601 8.67260953783989 8.52883291741212 8.51963063081106 8.72794823845228 8.20225511988004 8.56352052092552 8.41155188779036 8.59593770901362 8.76243713498116 8.75951061646144 8.97700513899326 8.95640655358632 9.23661486804485 9.36713581780593 9.03698966403802 9.7037551154693 9.50118720531464 9.70602580408255 9.78450503945351 9.76288519303004
"32" 108602 9.79174816708605 9.64000878213834 9.6651592975905 9.71260527602765 9.17716003866757 9.3032020841326 9.21356299744935 9.31888256553842 9.53564712780864 9.82075644741539 9.8687397131399 9.93863911187949 10.0359911477866 10.1943779472543 9.94933589967359 10.5534289464229 10.4803197123423 10.626815170801 10.734848599474 10.754193049519
"33" 108603 9.04476651969863 9.13012917056406 9.01955216647657 9.27426379736216 8.8138224420372 9.04250311120156 8.81965650956324 8.87688366182011 9.1721468556878 9.18117749617875 9.3028770282956 9.33839261458695 9.64559468462423 9.88652189523896 9.76387104666306 10.2175275533477 10.0466567138953 10.1551958505361 10.2962512618925 10.3202151608613
"34" 108604 8.67484320846259 8.45742479336807 8.7470325706831 8.7645232443716 8.2688040078855 8.53299348494586 8.41828115002003 8.66239201165492 8.77717676973031 8.78505855759764 8.94497344073127 9.12371216568292 9.41488245421765 9.26403280021318 9.27495469610676 9.85778440213671 9.60720284779867 9.78054249832054 9.9123202492209 9.98504609999314
"35" 108605 9.00996089609046 8.92601280463369 8.94982218114953 8.95635518745372 8.50959905197746 8.71367752552032 8.57370679629476 8.54315825669389 8.64605308520166 8.65475331168426 8.72140172280763 8.76305245882586 8.87350975526007 8.86377282989653 8.57728957031902 9.07354260432093 8.77274032799821 8.92206903978398 8.7820392407869 8.81416094459985
"36" 108606 9.80677431756324 9.78397798014211 9.90309875090044 10.0364117622375 9.7163844527779 9.84721986540071 10.0394396048326 9.84712632671817 9.9794451221005 10.389478295714 10.2071813279456 10.5247797861204 10.5743242096115 10.7130608087058 10.6389008406754 11.2584617059309 10.7781481690459 11.0690169229612 10.934489103464 10.8945992857545
"37" 108607 9.48055840647498 9.6808835073959 9.76830241292022 9.90583697585172 9.46723259881485 9.8136333365773 9.65476179677387 9.70935497727505 10.0609597161759 9.96215080105981 10.0750522779864 10.1378141780232 10.471179951069 10.5725344391756 10.2322852278865 10.963657268258 10.5443427008252 10.6292794693348 10.9833891946216 10.653191483298
"38" 108608 10.7905789568908 10.8155341327639 10.8183236014574 10.9277363970764 10.6402408556831 10.9688193314058 10.9886692592076 10.9373081967347 11.256105279564 11.3331808219279 11.4010148657892 11.4123612310653 11.8261424688468 11.8612931258696 11.355007974725 12.2407744343119 11.787917373772 12.2532709021317 12.2268341466 11.8514884145636
"39" 108609 10.3615001898545 10.1510000448961 10.2563080861018 10.3801380597628 9.62980800041786 10.1691690738385 10.0560464785649 9.94433889389038 10.1673692409809 10.217577119974 10.378569148137 10.5971000377948 10.645676774245 10.7711769177363 10.4964764741751 11.1778459989108 10.7821691659781 11.1615922120901 11.0903844539936 11.0530923990103
"40" 108610 9.73821015734422 9.57028983141247 9.6366516539925 9.76244716267837 9.35278324077004 9.65486209016097 9.51447414097033 9.69224995688388 9.87944705235331 10.0467038468311 10.1372109839791 10.3369147401107 10.5386051943428 10.831519886067 10.321828873534 11.0714933433031 10.6105333252957 11.0632433765813 11.1299016538419 10.7748552560806
"41" 108611 10.0735884421212 9.87657717568534 9.94120002201625 9.99971471786499 9.76149100712368 9.82185128620693 9.7899889264788 9.8060283606393 9.89690890175956 9.89780563899449 9.93730861118862 10.0871140534537 10.1849371692113 10.2971886253357 9.89877707617623 10.4165485436576 10.153194190434 10.332645375388 10.4063029697963 10.4667203766959
"42" 108612 10.5038824642406 10.3641761891982 10.5218825620763 10.3802940705243 9.9939998738906 10.0977057288675 9.97817667792825 9.86694122763241 10.1242356019862 10.0685882568359 10.2764705209171 10.2132356868071 10.4511761945837 10.6592354493983 10.4017061906702 10.9234114815207 10.859764547909 10.9188827626845 11.307765007019 10.9418819090899
"43" 108613 8.98654584104056 8.97561239262917 9.13878153906174 9.2470654966144 8.95674223407732 9.09609804628583 9.20437227025151 9.37617825273941 9.4347753338118 9.60687407395169 9.88833985888661 10.0473557214296 10.262382561626 10.7479982800331 10.4481194893236 11.0211510726141 10.9893608975665 11.304542923313 11.5892546609627 11.3590317485171
"44" 108614 13.0238890118069 12.7498891618517 12.9346667395698 12.997666782803 12.5447778701782 12.6455551783244 12.3193330764771 12.4889996846517 12.5273331536187 12.9706667794122 12.7920003467136 12.8093332714505 12.8799999025133 13.5952221552531 12.7191112306383 13.1798885133531 13.0698887507121 13.27355533176 13.4171108669705 12.7963334189521
"45" 108615 11.6932855333601 11.4745716367449 11.7085710253034 11.4485001564026 11.1476426805769 11.0422141892569 10.8737145832607 10.8577146530151 10.852571283068 10.8649997029986 10.8325002534049 10.9513568878174 10.9128571919033 11.0529997008187 10.6317860058376 11.0260712759835 10.8337859426226 10.9819288253784 11.2177141053336 10.7504289490836
"46" 108616 9.19228184311478 9.0373113349632 9.15577735194453 9.24769613477919 8.74379962638572 8.76131081051297 8.7078965999462 8.85727442282218 8.92519291771783 8.98151822266755 8.99892636051884 9.15237795511882 9.31041472399676 9.58900705973307 9.1283706523754 9.82940711975098 9.37706645683006 9.64068903746428 9.65402177881312 9.59414080867061
"47" 108617 10.335542122523 10.2530414164066 10.2794997692108 10.1846459011237 10.0421045521895 10.2273956934611 9.88315652807554 10.3877916435401 10.4528225064278 10.4217916528384 10.4794166684151 10.5536876122157 10.9195105532805 11.1624375581741 10.7665622135003 11.6237603326639 11.161635329326 11.7479896148046 11.5885937015216 11.6371872226397
"48" 108618 10.6140375137329 10.4677422901369 10.5408994686679 10.9338047579399 10.3778930879989 10.439521639602 10.3148300842669 10.5633084759022 10.9535034947425 11.1404336473477 10.8658488951389 11.2483210653629 11.5030629259985 12.0118554613125 11.2012574897622 12.032195157225 11.7698303258644 11.9274342374982 12.2981256748895 11.9474341494482
"49" 108619 10.2342163224577 10.1543696336284 10.2535105801889 10.4722691023402 10.2082096931693 10.4908925048055 10.5150789458321 10.7858607926558 10.9905356751665 11.3042220796257 11.6879981855989 11.8739407871263 12.175749203182 12.8393566913017 12.2270484054666 13.0924010024722 13.2300282911057 13.4282859558576 14.205196477243 14.1079034028074
"50" 108620 11.2715815337929 11.5245677007211 11.4839050640931 11.6493713597994 11.1675002123858 11.3341420727807 11.3701755613894 11.3775474380802 11.6874662283305 11.65958070755 11.8727364089038 11.8840812219156 12.1025405510052 12.7590876914359 12.2978515947187 12.961655217248 13.1850674345687 13.004851128604 13.2103786210756 12.8886960905951
"51" 108621 11.0294506260425 10.7759305755527 10.9337976213135 11.0683989883158 10.5628494913178 10.7353524500235 10.5700698036679 10.7167572837344 10.8905430942602 11.0367052431051 11.1375434798312 11.1893122017039 11.4512316091901 11.745751270669 11.4894164090901 12.0899302642469 11.5565431958678 11.997202106983 12.1497518010222 11.9211848429862
"52" 108622 10.0229997634888 9.98900032043457 10.2040004730225 10.2589998245239 9.86299991607666 10.1379995346069 9.99400043487549 9.99300003051758 10.3540000915527 10.4879999160767 10.4399995803833 10.6999998092651 10.8079996109009 11.2449998855591 10.6960000991821 10.9469995498657 11.085000038147 11.2779998779297 11.5139999389648 11.3909997940063
"53" 108623 9.56146075389639 9.57394866681181 9.53934016997871 9.84341209123225 9.42409586169056 9.71041212049137 9.60303087332814 9.63140174203722 10.0510723238548 10.0921748315346 10.1053127734522 10.3369998636934 10.5391786254149 10.9999310994886 10.3847008275822 10.9361170804787 11.026766174028 10.9709859435091 11.3027902485169 11.0012203033028
"54" 108624 11.25 11.1300001144409 11.2430000305176 11.4519996643066 10.9650001525879 11.1730003356934 10.9820003509521 11.0190000534058 11.3079996109009 11.3760004043579 11.5520000457764 11.4759998321533 11.7519998550415 12.1929998397827 11.5679998397827 12.2189998626709 11.9840002059937 12.1020002365112 12.3970003128052 12.0609998703003
"55" 108625 9.56107412267614 9.41683717657019 9.66550384097629 9.60017806865551 9.33227363162571 9.46931815677219 9.3035409644798 9.43517821983055 9.56080705148202 9.71321514270924 9.75074832351119 9.69814032801875 10.0271774291992 10.3454147056297 9.9504296126189 10.3884370379978 10.2100444016633 10.3584373050266 10.6702226144296 10.4401778185809
"56" 108626 10.0125389993191 9.69302371144295 10.0452190712094 10.1089919880033 9.90826519578695 9.9773121997714 9.96016367524862 10.0247496031225 10.352625053376 10.3899449408054 10.4431560635567 10.6208519265056 10.6267344877124 10.9208518862724 10.5786484703422 10.9847891181707 11.0286566317081 11.1379062980413 11.3184526860714 11.1546873599291
"57" 108627 10.050917010662 10.0056940504342 9.89819013579818 9.94547094392382 9.7780165396446 9.7827770138575 9.7872557994748 9.93844614738275 10.0191408582955 10.1963720164023 10.2394383564468 10.2500252447838 10.581405308621 10.8259340081333 10.368975544764 10.8225368152965 10.8769500511737 10.88738803233 11.1528102464912 10.8254714839715
"58" 108628 10.664670586586 10.6026712530538 10.6247828634162 10.7980654051429 10.4635523557663 10.8002827669445 10.5947561264038 10.7570266535408 11.1496576008044 10.994716819964 11.2628219943298 11.3304280419099 11.6044738606403 12.0388688664687 11.5181646096079 12.2284272595456 12.0313355985441 12.0510985537579 12.3517300392452 12.1071649036909
"59" 108629 10.2058199246724 10.2210663922628 10.3131797345479 10.650213470459 10.1819937388102 10.2979795328776 10.3272797838847 10.2607334200541 10.4167598152161 10.7725536092122 10.6512732124329 10.8343664169312 11.1251603635152 11.3547335370382 11.0956996917725 11.3545195515951 11.3527468681335 11.5136465771993 11.5606464004517 11.3327737681071
"60" 108630 10.5281366976825 10.6702386249195 10.6903640790419 10.7216027433222 10.324170329354 10.9261022372679 10.4073185162111 10.4213976101442 10.5223975831812 10.6790225722573 10.7007386467674 10.8084427443418 10.6104770248586 11.0701249296015 10.7644769061695 11.4008526693691 10.9205112782392 11.0808748982169 11.3424093614925 11.0089883262461
"61" 108631 10.8515736548627 10.896582325951 10.856639740897 11.0082701190573 10.3646884980749 10.7970003847216 10.4450734052502 10.6271561911849 10.7946146277131 10.80795037551 10.7398853536512 10.9888274396052 11.1364674919941 11.3704674361182 10.8064593995204 11.4311393284407 10.9777537642932 11.3840406370945 11.5361724916052 11.3859919954519
"62" 108632 11.381021838718 11.4240219116211 11.463888698154 11.9290890799628 11.1455335828993 11.5502446280585 11.5570885128445 11.6563114378187 11.898222149743 11.9303330315484 11.7794663005405 12.0886000209384 12.0905334048801 12.6306664572822 12.2765780025058 13.0785330878364 12.6138892703586 12.965755282508 13.4845555093553 13.2261777347989
"63" 108633 11.3883586182314 11.211540926204 11.4016855744755 11.5466409627129 11.0962642809924 11.3654231576359 11.2738760892083 11.5716558372273 11.6014355294845 11.9642354460324 12.2138825051925 12.4162556984845 12.6354614454157 13.1050175947302 12.632597432417 13.4018857198603 13.1671115819146 13.5046908883487 13.8813172144048 13.6045530319214
"64" 108634 11.4734065980102 11.4035963362471 11.6484418368891 11.5040590315674 11.4035576327601 11.6858279466016 11.7529970551518 12.0040872863142 12.3042441370555 12.6291799422708 12.9078640239098 12.9989793135145 13.1557583698577 13.7443288150974 13.5204803692345 14.1975913476821 13.8994597971899 14.5425272036947 14.8853368391415 14.4702727482068
"65" 108635 10.7480001449585 10.6759996414185 10.6630001068115 10.8050003051758 10.5579996109009 10.5509996414185 10.5710000991821 10.6199998855591 10.8730001449585 10.9300003051758 11.0080003738403 11.125 11.2489995956421 11.6899995803833 11.201000213623 11.7679996490479 11.7930002212524 11.9040002822876 12.3059997558594 11.9390001296997
"66" 108636 10.4997407739813 10.3850305602205 10.6240838015521 10.752211862943 10.5141687200527 10.8369060509935 10.8989390427817 11.1221415876138 11.4161951341212 11.711417432586 11.8424209151605 12.1698177414711 12.4579226272275 12.7787410498468 12.5031046626544 13.36883156709 13.2098551406603 13.7446366833517 13.9952696790599 13.7967876986622
"67" 106401 11.0550003051758 11.0559997558594 11.0579996109009 10.8559999465942 10.451000213623 10.2489995956421 10.3520002365112 10.1820001602173 9.81799983978271 9.73700046539307 9.64500045776367 9.01799964904785 8.93200016021729 8.75699996948242 8.47700023651123 8.57900047302246 8.51599979400635 8.41300010681152 8.47599983215332 8.30200004577637
"68" 106402 12.7259998321533 12.7279996871948 12.7290000915527 12.4969997406006 12.0319995880127 11.798999786377 11.9180002212524 12.0080003738403 11.8450002670288 11.6619997024536 11.8339996337891 11.4899997711182 11.2679996490479 11.2250003814697 11.0520000457764 11.210000038147 11.4359998703003 11.6809997558594 11.9340000152588 11.826000213623
"69" 106403 11.1945082633222 11.1955086676801 11.1965122183815 10.9926643371582 10.5829750162656 10.3791271311338 10.4830493536152 10.4797750535558 10.1040861254833 10.4412375160905 10.1472292415431 9.91081524676964 9.92077503829706 9.84656976480953 9.76148365950975 9.74080342347505 9.7366602694402 9.87843820696972 10.3199303970962 10.1067497730255
"70" 106404 9.13834708464061 9.13934748899852 9.14134379650684 8.97421277499368 8.63994363351917 8.47281166171351 8.55787907593639 8.73025175189296 8.42998205685447 8.31958183329156 8.26572322845459 7.92908149069928 8.17125173663417 8.04742944325116 7.94150348927112 7.99822705350024 7.95935113379296 8.04754291696751 8.36598247501021 8.10913853273324
"71" 106405 11.3809995651245 11.3819999694824 11.3830003738403 11.1759996414185 10.7589998245239 10.5509996414185 10.6569995880127 10.6549997329712 10.5249996185303 10.5769996643066 10.4079999923706 10.1400003433228 10.125 10.206000328064 9.7819995880127 10.1730003356934 10.2019996643066 9.73299980163574 10.5349998474121 10.3400001525879
"72" 121501 11.8691740683942 11.6973584472753 11.5329869345242 12.0719019713675 11.4857577042468 11.7722271678301 11.7017131246579 12.0085137097952 11.7376025700012 11.9606407635278 11.8833550212236 12.0205329016262 12.5513249698971 12.47036710565 12.5087090388984 13.4361356909361 13.5773078630937 13.8283082654269 14.0881185855582 13.5936627701842
"73" 121502 10.9862787886099 10.6929659247398 11.0108129002831 11.2589772722938 11.0946081063964 11.1284660534425 10.7694205370816 11.0472840504213 11.1022955775261 11.1042731079188 11.1751078854908 11.2415004643527 11.7713354229927 11.4973299774257 11.8529546694322 12.7370399778539 12.5218693722378 12.6408347650008 12.7994256669825 12.4816076430407
"74" 121503 12.9104353287641 12.2202000786276 12.6813526265761 12.7856822743135 11.8636706071741 12.0484823900111 12.0258586659151 12.2804701412425 11.9914826337029 11.817200234357 11.6848351534675 11.9942708632525 12.4921644435209 12.0449528638054 12.8549416261561 13.2334000531365 12.9901883966783 13.1053530188168 13.3651766384349 13.0811293321497
"75" 121504 8.74699974060059 8.70899963378906 8.76299953460693 9.0629997253418 8.72799968719482 8.98099994659424 8.48600006103516 8.79199981689453 8.84000015258789 8.89400005340576 8.8149995803833 9.07699966430664 9.31400012969971 9.10099983215332 9.48999977111816 10.2430000305176 10.1499996185303 10.4469995498657 10.5240001678467 10.4040002822876
"76" 121505 8.59390268674711 8.20098152393248 8.32492080548914 8.71329879179233 8.0557130371652 8.22240242725465 7.70650018715277 7.9185120681437 8.00274991116873 7.69846933643992 7.41796947688591 7.63615260182357 7.94714630522379 7.83336583288704 8.19457299534867 8.46603089425622 8.49191490033778 8.67526859771915 8.57486578313316 8.11504842595356
"77" 121506 8.27226216452462 8.19786934625535 8.30450010299683 8.49007169405619 8.31425018537612 8.64560750552586 7.87436899684724 8.33677336715517 8.25749977997371 7.80753563699268 8.06430971054804 8.13704790955498 8.50102400779724 8.04126209872109 8.16279798462277 8.77110757146563 8.39054796809242 8.62709564254397 8.98413113185338 8.71029749370757
"78" 121507 9.82711444683929 9.92667697016226 9.86603530873437 10.291910121043 9.81996874763975 10.0279824969888 9.3822268223342 9.4983056959983 9.47399887980406 9.30212649237996 9.23709339364413 9.48964046493799 9.59605018092949 9.32564090485489 9.73022272920026 10.2103986636593 9.58503693253247 10.1395505312502 10.0178818618588 9.59692303878805
"79" 121508 6.82342509031296 6.7336998184522 6.71335843404134 6.98603352308273 6.57120823860168 6.52458337545395 6.24147490262985 6.37265001535416 6.2474666873614 6.16055831511815 6.04874158700307 6.12774165868759 6.25002487897873 6.14527511199315 6.29390813906987 6.84877518018087 6.53890849749247 6.8151664574941 6.67615017493566 6.65977483987808
"80" 121509 9.55895216861014 9.69603278467211 9.66974625862251 9.94517936771199 9.77237522513179 10.1337015210168 9.58079992455951 9.9942731068498 9.97359495518571 9.8769792411287 9.91870583809028 9.98611300452281 10.4811950580144 10.2670366636373 10.5997236258297 11.326486703905 11.0587724763256 11.3993985224578 11.560078772852 11.3247618251736
"81" 121510 8.65708046261721 9.19351164473406 8.77656074838901 8.77388535786709 8.61694205095611 8.73413850944971 8.20027823126048 8.4709420263817 8.32394433359587 8.01092668967609 7.80247203303537 8.00002375595564 8.3935667615418 7.96244352474324 8.06766706312369 8.72543519571287 8.31261023568351 8.73846570683878 8.36031742270933 8.18038645896243
"82" 121511 8.88714530902168 9.24924480876984 8.9293575865773 9.52300626706011 9.07354599370743 9.66268976961081 8.90407866715623 9.20883680837223 8.89801320481224 9.15858662623567 9.26183057973941 9.10898739689836 9.78902429666001 9.58569141165517 9.57157380740863 10.3370033148379 10.1377030409182 10.5624460442759 10.4634838576515 10.2762152166031
"83" 121512 9.55158592828429 9.41410123806189 9.49523369439758 9.7970610609149 9.00337583900678 9.43455209071093 8.65690735165436 8.81583393965617 8.67863993880772 8.59181825996625 8.44810889215753 8.46470671361036 8.78953464432518 8.42542992204723 8.56563526002487 9.05875013936864 8.77047677181735 9.14408126868824 9.10958439099907 8.69140753604398
